Date,Time,Latitude,Longitude,Point_num,Chla,PO4,NO3,SST,SSW
20160131,8431,-40,3,4,0.296233505,72.9569599,520.4645443,14.94139767,5.280592442
20160201,8432,-40,3,4,0.300388277,73.12968701,521.2748909,14.73474216,8.199727058
20160202,8433,-40,3,4,0.301605463,73.10930222,520.8213215,14.73502827,5.480047226
20160203,8434,-40,3,4,0.301467121,73.01392406,519.4954395,14.71313477,6.567342281
20160204,8435,-40,3,4,0.29763636,73.13167453,519.7462006,14.68984985,10.84265804
20160205,8436,-40,3,4,0.302010536,73.01056057,518.2499714,14.71132183,11.09956646
20160206,8437,-40,3,4,0.303024441,72.89924264,517.118679,14.69436932,7.811041355
20160207,8438,-40,3,4,0.302852005,72.82435685,516.3616657,14.85493851,5.406707287
20160208,8439,-40,3,4,0.299384415,72.54892439,513.9872704,15.31380749,5.494997025
20160209,8440,-40,3,4,0.29353261,72.39248246,512.0157719,15.20605183,8.195739746
20160210,8441,-40,3,4,0.295632452,72.74013937,514.6061611,15.00232601,10.84947586
20160211,8442,-40,3,4,0.297993898,72.74127752,514.8605881,14.96807957,8.94270134
20160212,8443,-40,3,4,0.298592865,72.6122871,513.5718384,14.94742298,7.845303535
20160213,8444,-40,3,4,0.2995179,72.48916298,512.2618027,14.94713306,8.417037964
20160214,8445,-40,3,4,0.29940635,72.32161701,510.6832676,14.99834824,8.098268509
20160215,8446,-40,3,4,0.297861844,72.12892413,509.0527592,15.07515717,5.373672962
20160216,8447,-40,3,4,0.296750516,71.92464024,507.3857098,15.17105198,2.950481415
20160217,8448,-40,3,4,0.298656881,71.79829985,506.080759,15.19197559,6.254266739
20160218,8449,-40,3,4,0.301197588,72.33713776,509.868309,14.93818665,11.60364914
20160219,8450,-40,3,4,0.300693184,72.56161392,511.7275829,14.83704853,10.09527016
20160220,8451,-40,3,4,0.299094886,72.56126285,511.679039,14.85643005,7.315135956
20160221,8452,-40,3,4,0.297425658,72.5581485,511.4835033,14.85390377,7.065381527
20160222,8453,-40,3,4,0.296693087,72.53544211,511.2028828,14.85293198,8.614606857
20160223,8454,-40,3,4,0.293272316,72.49857396,510.476675,14.86059093,9.262207985
20160224,8455,-40,3,4,0.293790787,72.43608892,509.4959812,14.82980633,8.748954773
20160225,8456,-40,3,4,0.294117689,72.37537056,508.7347107,14.7841568,9.043591499
20160226,8457,-40,3,4,0.293934464,72.27545112,507.546833,14.75908279,9.551511765
20160227,8458,-40,3,4,0.292315215,72.13358998,505.7308998,14.78722,8.632034302
20160228,8459,-40,3,4,0.292294979,71.94102734,503.3835258,14.86773586,9.651525497
20160229,8460,-40,3,4,0.286838233,71.73245698,500.5832329,14.76831722,10.5257225
20160301,8461,-40,3,4,0.293661058,71.65481359,499.6280231,14.7494936,5.557172298
20160302,8462,-40,3,4,0.287131786,71.69459224,499.7145271,14.71080017,7.170944214
20160303,8463,-40,3,4,0.292127579,71.60613358,498.7410469,14.87617874,6.958385468
20160304,8464,-40,3,4,0.295454323,71.28119439,495.9926977,14.99977398,7.052632809
20160305,8465,-40,3,4,0.298999965,71.32727534,496.0554619,14.89574718,9.465301514
20160306,8466,-40,3,4,0.300634176,71.37423962,496.3382111,14.84525776,9.128949165
20160307,8467,-40,3,4,0.302623093,71.28687382,495.5577831,14.85617161,6.845320702
20160308,8468,-40,3,4,0.30075404,71.1172837,493.8318129,14.86616039,6.779446125
20160309,8469,-40,3,4,0.300257057,71.00383103,492.6187172,14.81497192,9.30888176
20160310,8470,-40,3,4,0.300655276,70.96527547,492.4110308,14.83277512,6.40564394
20160311,8471,-40,3,4,0.298086882,70.79454154,490.7950382,14.76836395,7.11644268
20160312,8472,-40,3,4,0.297019333,70.64247102,489.3321571,14.68192577,9.118274689
20160313,8473,-40,3,4,0.296718001,70.60954958,489.1500731,14.62545395,8.795968056
20160314,8474,-40,3,4,0.290738523,70.63573271,489.1366806,14.55589008,9.487559319
20160315,8475,-40,3,4,0.290808737,70.58992922,488.5620174,14.56597137,5.139621258
20160316,8476,-40,3,4,0.286185443,70.4532209,487.0236893,14.5008707,4.511054039
20160317,8477,-40,3,4,0.285525978,70.52078515,487.3268967,14.4978075,5.189785957
20160318,8478,-40,3,4,0.289653331,70.65043807,488.832468,14.44842243,6.38260603
20160319,8479,-40,3,4,0.290367126,70.68254411,489.3951578,14.37748241,8.356536865
20160320,8480,-40,3,4,0.290150255,70.63372821,488.8989573,14.34717655,6.380181313
20160321,8481,-40,3,4,0.290027112,70.61764687,488.5507536,14.32687664,4.725617886
20160322,8482,-40,3,4,0.288768977,70.58776051,487.9611607,14.30216122,5.630468845
20160323,8483,-40,3,4,0.289549381,70.46779037,486.7132387,14.29890347,3.117272139
20160324,8484,-40,3,4,0.286961913,70.28462172,485.0101213,14.27501202,4.415231705
20160325,8485,-40,3,4,0.276006728,70.36398649,485.4489975,14.17846966,18.36000061
20160326,8486,-40,3,4,0.280150563,70.45743942,486.2339783,13.99960995,9.971235275
20160327,8487,-40,3,4,0.287515163,70.44524819,486.2989006,13.92903996,9.457351685
20160328,8488,-40,3,4,0.271125048,70.60795277,487.7003775,13.83274078,12.24249554
20160329,8489,-40,3,4,0.278290123,70.92051953,491.3303518,13.69233418,14.09276867
20160330,8490,-40,3,4,0.294140756,70.94452262,492.2611418,13.59209538,11.99297619
20160331,8491,-40,3,4,0.301271468,71.03632212,493.5213623,13.55222034,10.64861298
20160401,8492,-40,3,4,0.304098129,71.15595251,495.151309,13.49611187,11.53659344
20160402,8493,-40,3,4,0.305355966,71.1898762,495.8042574,13.42748642,10.41502857
20160403,8494,-40,3,4,0.309562922,71.19027257,496.047184,13.44878006,8.823171616
20160404,8495,-40,3,4,0.311383069,71.15726054,495.8831635,13.47364521,6.897541523
20160405,8496,-40,3,4,0.309992522,71.00470871,494.4171782,13.50176716,7.054541111
20160406,8497,-40,3,4,0.308137059,70.80074757,492.4682074,13.54993916,7.489130974
20160407,8498,-40,3,4,0.307586938,70.56996912,490.5736637,13.63901901,5.962871552
20160408,8499,-40,3,4,0.302863389,70.21756142,487.6664381,13.71776867,5.921458244
20160409,8500,-40,3,4,0.299265802,69.97054309,485.4953241,13.7196703,3.750009775
20160410,8501,-40,3,4,0.292468727,69.96711165,484.9841347,13.64454269,5.451611042
20160411,8502,-40,3,4,0.28942731,70.31004041,487.5888329,13.48703003,9.065526962
20160412,8503,-40,3,4,0.282323718,70.41009009,488.4900589,13.38144398,8.919202805
20160413,8504,-40,3,4,0.288907439,70.48359424,489.33535,13.34256268,5.747576237
20160414,8505,-40,3,4,0.297919154,70.37477344,488.7689943,13.29741955,9.222848892
20160415,8506,-40,3,4,0.29992041,70.31307548,488.6621799,13.21571827,10.09556293
20160416,8507,-40,3,4,0.301604152,70.3169769,489.0173311,13.17582321,6.443795681
20160417,8508,-40,3,4,0.300933421,70.25486559,488.4549665,13.15308475,4.293849945
20160418,8509,-40,3,4,0.294475555,70.16558021,487.4627132,13.11987782,5.764054298
20160419,8510,-40,3,4,0.280312508,70.18890947,487.6398897,13.08120251,6.777789116
20160420,8511,-40,3,4,0.290446281,70.31826228,489.4464808,13.02307415,10.31155014
20160421,8512,-40,3,4,0.287534952,70.46209395,491.0379353,12.95240307,10.91420555
20160422,8513,-40,3,4,0.292120546,70.6730482,493.2356567,12.92264462,9.392899513
20160423,8514,-40,3,4,0.299933314,71.11077189,498.314558,12.85245991,11.45964527
20160424,8515,-40,3,4,0.310564965,72.1794048,511.2912788,12.69646072,15.48622131
20160425,8516,-40,3,4,0.32130897,73.19612443,522.9541798,12.54059124,13.18420315
20160426,8517,-40,3,4,0.313104421,74.44897354,535.9767246,12.46322155,9.988414764
20160427,8518,-40,3,4,0.308690012,75.22639275,544.1371899,12.431427,10.46155453
20160428,8519,-40,3,4,0.318603665,75.53860277,547.5951023,12.42450237,10.81609058
20160429,8520,-40,3,4,0.329169303,76.00445747,552.6842918,12.42809963,8.761939049
20160430,8521,-40,3,4,0.325089872,76.16950631,554.5080299,12.44475269,8.222168922
20160501,8522,-40,3,4,0.324650496,76.23198569,555.288044,12.4673872,7.213659286
20160502,8523,-40,3,4,0.323826432,76.59304559,558.8773384,12.50612926,5.106977463
20160503,8524,-40,3,4,0.327036798,76.98622853,562.987608,12.68925953,5.322901726
20160504,8525,-40,3,4,0.329372644,76.97945625,563.3613548,12.73855972,6.179930687
20160505,8526,-40,3,4,0.325770319,77.04651088,564.2184124,12.67547989,7.94865036
20160506,8527,-40,3,4,0.321498156,77.10297108,565.0259209,12.62579346,8.546062469
20160507,8528,-40,3,4,0.317743093,77.04382122,564.6378651,12.64112568,8.77163887
20160508,8529,-40,3,4,0.307172567,77.0455426,564.5918636,12.66676712,8.348361015
20160509,8530,-40,3,4,0.300077885,77.32473493,567.2341671,12.67705822,3.040265083
20160510,8531,-40,3,4,0.290047467,77.66111791,570.398983,12.68004894,3.138665438
20160511,8532,-40,3,4,0.291976869,77.87019789,572.7978573,12.67670536,4.718430042
20160512,8533,-40,3,4,0.2991229,77.96647072,574.3525047,12.68791676,7.537176609
20160513,8534,-40,3,4,0.301397622,78.14692706,576.4188442,12.65591526,7.587853432
20160514,8535,-40,3,4,0.314210236,78.45460713,579.8871632,12.67178631,5.906535149
20160515,8536,-40,3,4,0.318729937,78.69304121,582.5003757,12.65257931,6.624955654
20160516,8537,-40,3,4,0.291566372,78.77960294,583.4593697,12.66423416,8.742230415
20160517,8538,-40,3,4,0.285606921,79.22981799,588.9283371,12.65860748,21.28000069
20160518,8539,-40,3,4,0.294778526,80.7173413,608.449501,12.4419508,12.96355915
20160519,8540,-40,3,4,0.30811125,81.79262757,621.394825,12.38920593,11.03811932
20160520,8541,-40,3,4,0.303398192,82.33611435,627.6465263,12.34335327,11.29452038
20160521,8542,-40,3,4,0.320569575,82.46565402,629.7645435,12.33088017,6.928959846
20160522,8543,-40,3,4,0.343892545,82.68242925,632.4317989,12.33846569,6.159931183
20160523,8544,-40,3,4,0.354409605,83.34931761,639.6594048,12.31330585,6.608679295
20160524,8545,-40,3,4,0.361523807,83.67191821,643.5256538,12.3095541,9.594454765
20160525,8546,-40,3,4,0.358067244,84.11869049,648.920002,12.29480743,13.47799206
20160526,8547,-40,3,4,0.347709328,84.88649487,657.016964,12.25606155,9.032961845
20160527,8548,-40,3,4,0.35406968,85.47832191,663.4259453,12.23939037,8.151392937
20160528,8549,-40,3,4,0.358880997,85.75392991,666.4932003,12.22211933,9.167618752
20160529,8550,-40,3,4,0.35936445,86.12927616,670.5917625,12.18670654,10.15453434
20160530,8551,-40,3,4,0.35871774,86.7270261,677.1111946,12.12778378,11.1224308
20160531,8552,-40,3,4,0.354346275,87.15770572,681.9043312,12.08483601,11.34143639
20160601,8553,-40,3,4,0.355598152,87.27679819,683.3179588,12.03193378,10.27070427
20160602,8554,-40,3,4,0.357154965,87.53738374,686.2116146,11.96136761,9.338237762
20160603,8555,-40,3,4,0.356270969,87.78611213,688.981575,11.908741,6.357410431
20160604,8556,-40,3,4,0.356015265,87.76018381,688.8403187,11.87535095,6.360983849
20160605,8557,-40,3,4,0.343667835,87.83765167,689.7767258,11.82675648,7.889135838
20160606,8558,-40,3,4,0.314341873,88.12132865,692.7360134,11.76375866,10.4355545
20160607,8559,-40,3,4,0.290651977,88.29420298,694.6239052,11.72618866,12.32088661
20160608,8560,-40,3,4,0.292379886,88.39687437,696.059824,11.65503597,9.298100471
20160609,8561,-40,3,4,0.308926016,88.46127898,697.0874062,11.57748127,8.01286602
20160610,8562,-40,3,4,0.321920574,88.43729854,697.211338,11.51883698,5.972252369
20160611,8563,-40,3,4,0.31926927,88.38822216,697.0459576,11.48557949,6.940239906
20160612,8564,-40,3,4,0.314325184,88.37360173,697.0849228,11.47830963,10.77304363
20160613,8565,-40,3,4,0.321361154,88.44391793,697.9933624,11.41520405,8.852746964
20160614,8566,-40,3,4,0.327518284,88.56907487,700.0903301,11.35088634,13.59014893
20160615,8567,-40,3,4,0.330240369,88.84850502,704.810503,11.23569775,16.79096603
20160616,8568,-40,3,4,0.339330852,88.96812975,706.6586018,11.20912933,11.51877689
20160617,8569,-40,3,4,0.347490638,89.0167135,707.5127621,11.19600964,11.10699177
20160618,8570,-40,3,4,0.353740692,89.04330999,708.1041584,11.18859386,10.59657001
20160619,8571,-40,3,4,0.357874572,89.12498504,709.267025,11.17020321,10.84838963
20160620,8572,-40,3,4,0.357474327,89.13495094,709.5679855,11.18262577,10.28605843
20160621,8573,-40,3,4,0.352935433,89.09912467,709.286478,11.2237978,8.034435272
20160622,8574,-40,3,4,0.338174373,89.15231198,710.1085911,11.25091267,7.434671402
20160623,8575,-40,3,4,0.344905347,89.30233836,711.9867859,11.21180248,10.12693691
20160624,8576,-40,3,4,0.346551329,89.35444415,712.850584,11.16476345,11.10500717
20160625,8577,-40,3,4,0.334794074,89.45946544,714.4414768,11.13106537,11.07674885
20160626,8578,-40,3,4,0.340377241,89.66395885,717.0346451,11.0618391,11.80224228
20160627,8579,-40,3,4,0.349677116,89.74912196,718.0777779,10.9583559,11.63339806
20160628,8580,-40,3,4,0.340756387,89.88024712,719.8185596,10.88431549,11.91697025
20160629,8581,-40,3,4,0.334821492,90.11151254,722.5268497,10.81764603,15.07569981
20160630,8582,-40,3,4,0.34164077,90.33709854,725.1029301,10.72549915,17.46432114
20160701,8583,-40,3,4,0.346651047,90.4766947,726.8184643,10.62898827,12.14485931
20160702,8584,-40,3,4,0.346495986,90.51364213,727.2826176,10.60414124,9.18022728
20160703,8585,-40,3,4,0.351804078,90.52581072,727.429491,10.61461163,11.14613914
20160704,8586,-40,3,4,0.337890655,90.6829831,729.3432217,10.61760616,13.30453396
20160705,8587,-40,3,4,0.334881365,90.93383491,732.9976158,10.55281162,12.26041985
20160706,8588,-40,3,4,0.330148518,91.15460217,736.0318184,10.52772522,9.305020332
20160707,8589,-40,3,4,0.318976462,91.38517112,738.8903522,10.51996899,7.979279041
20160708,8590,-40,3,4,0.334299177,91.41796798,739.5644093,10.58713531,7.468770027
20160709,8591,-40,3,4,0.35050115,91.35449767,739.3135891,10.62626362,8.738646507
20160710,8592,-40,3,4,0.335564464,91.48365229,741.4915028,10.60725498,10.52086544
20160711,8593,-40,3,4,0.341181695,91.57309055,743.3633118,10.52185345,9.979916573
20160712,8594,-40,3,4,0.348984778,91.54170364,743.605381,10.4946022,11.89161587
20160713,8595,-40,3,4,0.358044028,91.47968858,743.4125061,10.49389172,12.72477531
20160714,8596,-40,3,4,0.363394052,91.50806874,744.1986694,10.46921062,12.09158993
20160715,8597,-40,3,4,0.360881776,91.56497627,745.2705383,10.45244884,7.776425362
20160716,8598,-40,3,4,0.346045285,91.57072365,745.4793777,10.48247051,6.504882336
20160717,8599,-40,3,4,0.344586313,91.5321964,745.2942486,10.60950947,10.14089108
20160718,8600,-40,3,4,0.347369403,91.46521538,744.7173977,10.63744259,10.09976673
20160719,8601,-40,3,4,0.355650038,91.4046216,744.1911011,10.65740299,9.224348068
20160720,8602,-40,3,4,0.346881539,91.42345488,744.8103466,10.66481113,8.314715385
20160721,8603,-40,3,4,0.338980317,91.50028855,746.1089115,10.62629604,7.590594769
20160722,8604,-40,3,4,0.342204243,91.517106,746.541254,10.56846333,7.570109844
20160723,8605,-40,3,4,0.345619708,91.47671014,746.219717,10.52000332,5.023477077
20160724,8606,-40,3,4,0.343472332,91.44138217,745.8778992,10.49806213,4.567256451
20160725,8607,-40,3,4,0.338026524,91.43920213,745.9520454,10.47017097,7.700740337
20160726,8608,-40,3,4,0.343753487,91.39526159,745.5955639,10.4590826,7.090776443
20160727,8609,-40,3,4,0.359175175,91.25384778,744.2379303,10.45187283,7.178192139
20160728,8610,-40,3,4,0.370532006,91.02572501,742.0416279,10.51890278,6.281170368
20160729,8611,-40,3,4,0.373134136,90.76751769,739.513382,10.56776524,7.006263733
20160730,8612,-40,3,4,0.367312938,90.62853307,738.053339,10.54910278,9.670363426
20160731,8613,-40,3,4,0.353448451,90.58455855,737.5545368,10.52216244,9.507566452
20160801,8614,-40,3,4,0.355218858,90.48843861,736.7301769,10.468894,7.922564983
20160802,8615,-40,3,4,0.353467673,90.38252831,735.8439102,10.4376955,8.313359261
20160803,8616,-40,3,4,0.316148549,90.6266135,738.9484749,10.37647724,9.248253822
20160804,8617,-40,3,4,0.314807117,90.69655597,740.175436,10.34931469,11.08647156
20160805,8618,-40,3,4,0.324254423,90.7066521,740.7803135,10.34032917,9.427380562
20160806,8619,-40,3,4,0.329860181,90.68957984,740.8355389,10.35105896,5.544056416
20160807,8620,-40,3,4,0.336684018,90.61254233,740.0499668,10.37344456,9.682489395
20160808,8621,-40,3,4,0.321240604,90.77543378,742.4225292,10.3704977,11.55402946
20160809,8622,-40,3,4,0.321171314,90.80542207,742.9880867,10.43968868,9.638718605
20160810,8623,-40,3,4,0.313491851,90.78720033,742.6715164,10.42028141,8.334342957
20160811,8624,-40,3,4,0.315084666,90.81983864,743.1193504,10.35531521,12.86220741
20160812,8625,-40,3,4,0.320674062,90.89622498,744.4728451,10.26450729,13.69022369
20160813,8626,-40,3,4,0.325361431,91.16767675,748.4905796,10.18295383,17.94000053
20160814,8627,-40,3,4,0.333167762,91.44725412,752.5197258,10.10337543,12.74815845
20160815,8628,-40,3,4,0.346272022,91.51091695,753.6448097,10.0828743,8.604941368
20160816,8629,-40,3,4,0.362769961,91.46174997,753.3305454,10.08364391,7.897770405
20160817,8630,-40,3,4,0.384610951,91.28010452,751.6721287,10.14933681,6.396711826
20160818,8631,-40,3,4,0.392291456,91.12845868,750.1921597,10.10802078,7.705954552
20160819,8632,-40,3,4,0.396586597,91.04983002,749.4336681,10.07781601,9.107063293
20160820,8633,-40,3,4,0.392188549,91.06798947,749.8086567,10.04827976,11.40653324
20160821,8634,-40,3,4,0.374100059,91.31257296,753.0519943,9.976196289,11.3197031
20160822,8635,-40,3,4,0.347810507,91.64485067,757.394577,9.938732147,9.840866089
20160823,8636,-40,3,4,0.315963715,92.03392267,762.3570557,9.922083855,11.03642464
20160824,8637,-40,3,4,0.321235329,92.19129324,764.5710373,9.938321114,12.42509556
20160825,8638,-40,3,4,0.368494511,92.06129491,763.3852882,9.93449688,11.99460888
20160826,8639,-40,3,4,0.390562147,91.99801147,762.9770699,9.980618477,10.26712036
20160827,8640,-40,3,4,0.416574419,91.88905478,762.1198349,10.03939152,8.605501175
20160828,8641,-40,3,4,0.439457715,91.66635096,760.0142937,10.12387562,5.893275738
20160829,8642,-40,3,4,0.418857753,91.70353621,760.3927708,10.08340931,8.369887352
20160830,8643,-40,3,4,0.399906665,91.92846537,763.2128124,10.06779385,13.31837177
20160831,8644,-40,3,4,0.402902037,92.03544587,764.7009411,10.04590225,13.42407513
20160901,8645,-40,3,4,0.403384924,92.09951639,765.4756336,10.01361179,9.84277916
20160902,8646,-40,3,4,0.407556564,92.10122645,765.4262619,9.996505737,5.716855049
20160903,8647,-40,3,4,0.408514798,92.06122696,764.7986794,9.977108955,5.836587429
20160904,8648,-40,3,4,0.401024491,92.06481695,764.6898842,9.951338768,7.824617386
20160905,8649,-40,3,4,0.405446827,92.0467934,764.3154278,9.932785988,8.766418457
20160906,8650,-40,3,4,0.412382662,91.93367481,762.8656139,9.92031765,7.328427792
20160907,8651,-40,3,4,0.409727305,91.85933262,761.8097095,9.900572777,7.055090904
20160908,8652,-40,3,4,0.406554788,91.75307691,760.2769394,9.881196022,7.174005985
20160909,8653,-40,3,4,0.411022723,91.50545835,757.1656342,9.876507759,3.580633163
20160910,8654,-40,3,4,0.416039973,91.10900253,752.7401543,9.892914772,3.627676725
20160911,8655,-40,3,4,0.413839728,90.79987288,749.3632469,9.879769325,6.436606407
20160912,8656,-40,3,4,0.395909876,90.77949941,748.6976452,9.848843575,8.476856232
20160913,8657,-40,3,4,0.362054765,91.03919595,751.2163715,9.808154106,9.585627556
20160914,8658,-40,3,4,0.368630558,90.95108837,749.9911251,9.771920204,5.926058769
20160915,8659,-40,3,4,0.361573994,90.64271182,745.8974705,9.735377312,7.960186481
20160916,8660,-40,3,4,0.344949663,90.44270873,743.102972,9.708685875,9.375277519
20160917,8661,-40,3,4,0.336704582,90.46649098,743.2526245,9.692160606,10.26169586
20160918,8662,-40,3,4,0.320721298,90.64308554,745.3246403,9.68194294,11.37939453
20160919,8663,-40,3,4,0.330431581,90.60761034,744.9020538,9.695439339,7.73792696
20160920,8664,-40,3,4,0.345374644,90.32496393,741.380106,9.677568436,5.178385258
20160921,8665,-40,3,4,0.342435747,90.06196618,738.0236568,9.666924477,5.385789394
20160922,8666,-40,3,4,0.339346737,89.81984019,735.0620632,9.691203117,7.416858196
20160923,8667,-40,3,4,0.33990407,89.76114333,734.2272968,9.775196075,6.175085545
20160924,8668,-40,3,4,0.353218555,89.66548771,733.4016953,9.92863369,6.052942753
20160925,8669,-40,3,4,0.341639429,89.69592899,733.6650505,9.910072327,13.60599899
20160926,8670,-40,3,4,0.311343759,89.72973377,733.990963,9.831505775,14.0651741
20160927,8671,-40,3,4,0.31554082,89.62501824,732.8884068,9.84069252,12.64459419
20160928,8672,-40,3,4,0.324235171,89.47067708,730.9622002,9.87328434,8.298563004
20160929,8673,-40,3,4,0.326617807,89.41233128,730.0832653,9.874917984,7.022043705
20160930,8674,-40,3,4,0.343648523,89.40379798,730.1125927,9.906254768,5.85433197
20161001,8675,-40,3,4,0.35170126,89.22699958,728.0964527,9.965935707,6.580630302
20161002,8676,-40,3,4,0.334012568,89.28260475,728.4853363,9.927866936,9.455719948
20161003,8677,-40,3,4,0.350905746,89.30491477,729.1654243,9.986632347,7.049296379
20161004,8678,-40,3,4,0.354495704,88.91425729,724.7508831,10.05828094,6.56883955
20161005,8679,-40,3,4,0.343564093,88.38511348,718.2646217,10.05187511,7.804609299
20161006,8680,-40,3,4,0.328341216,88.07475507,713.9877892,9.996108055,8.275634766
20161007,8681,-40,3,4,0.32128939,87.68644184,708.8629456,9.99605751,7.22294569
20161008,8682,-40,3,4,0.317139745,87.34254479,704.5652409,10.03206539,6.316450596
20161009,8683,-40,3,4,0.285240442,87.67023027,708.0155849,10.00690174,7.589475155
20161010,8684,-40,3,4,0.276895493,87.93270141,711.3418198,9.96271801,14.55438042
20161011,8685,-40,3,4,0.287832201,87.77456641,709.8419247,9.932994843,12.97054863
20161012,8686,-40,3,4,0.303438962,87.48428702,706.697094,10.06694794,8.722920418
20161013,8687,-40,3,4,0.313296556,87.14849293,702.7844296,10.03472805,7.350858212
20161014,8688,-40,3,4,0.321022689,86.86458945,699.4602642,10.13768864,8.450850487
20161015,8689,-40,3,4,0.325329751,86.49936199,695.1785831,10.11096287,8.284805298
20161016,8690,-40,3,4,0.328025252,86.12421393,690.9143448,10.21231556,7.219288349
20161017,8691,-40,3,4,0.326830059,85.87453991,687.8469124,10.22957516,8.372903824
20161018,8692,-40,3,4,0.32399404,85.6806466,685.3363457,10.35495472,9.090344429
20161019,8693,-40,3,4,0.317756861,85.6721586,684.5453339,10.30980301,10.99341679
20161020,8694,-40,3,4,0.314283103,85.6842649,684.2148094,10.29632092,11.20158291
20161021,8695,-40,3,4,0.311671138,85.50351411,681.9913673,10.33922672,6.815900326
20161022,8696,-40,3,4,0.30447489,85.25666565,678.8649845,10.32447147,7.083985806
20161023,8697,-40,3,4,0.299226373,85.11110127,676.7068195,10.38880444,10.89665318
20161024,8698,-40,3,4,0.298174977,84.9598971,674.7440128,10.45426655,9.003929138
20161025,8699,-40,3,4,0.294574559,84.74366546,672.1236458,10.53465366,7.03805542
20161026,8700,-40,3,4,0.289166361,84.50612605,669.0716457,10.59605598,8.660484314
20161027,8701,-40,3,4,0.284110159,84.29196686,666.2554474,10.68025684,8.288490295
20161028,8702,-40,3,4,0.281795889,84.11272794,663.8266544,10.76700306,9.247618675
20161029,8703,-40,3,4,0.280199915,84.00189698,661.8869667,10.84265423,10.08847046
20161030,8704,-40,3,4,0.267544448,84.14451122,662.2028866,10.85263348,9.171534538
20161031,8705,-40,3,4,0.256712466,84.25291866,662.3217335,10.95688343,6.988430977
20161101,8706,-40,3,4,0.266308963,84.18979943,661.0753784,10.99325466,7.924910545
20161102,8707,-40,3,4,0.268709481,84.25065935,661.3316975,10.98440266,13.97027397
20161103,8708,-40,3,4,0.275302768,84.35356289,662.2915192,10.94344807,13.87690735
20161104,8709,-40,3,4,0.28377369,84.28638369,661.3662872,10.97603893,9.968099594
20161105,8710,-40,3,4,0.288032621,84.16567177,659.7254906,11.00008011,8.565918922
20161106,8711,-40,3,4,0.289777219,84.16062653,659.4797554,11.02534389,11.15929413
20161107,8712,-40,3,4,0.294012189,84.05275136,658.1622105,11.05260944,10.33981991
20161108,8713,-40,3,4,0.296816319,83.8442263,655.7732697,11.14173603,9.665347099
20161109,8714,-40,3,4,0.295071721,83.54289383,652.3196735,11.23569775,5.786854267
20161110,8715,-40,3,4,0.289063364,83.1951803,648.3589973,11.42544842,3.591105938
20161111,8716,-40,3,4,0.287240535,82.88042217,644.7158375,11.46371841,5.369786739
20161112,8717,-40,3,4,0.288167655,82.6380074,641.4043846,11.51639557,5.81880188
20161113,8718,-40,3,4,0.28371805,82.32748479,637.6032352,11.90775394,3.807895184
20161114,8719,-40,3,4,0.279250056,81.9644317,633.4067574,11.89831066,3.727656841
20161115,8720,-40,3,4,0.277728647,81.61109537,629.2570496,12.23689556,2.822205067
20161116,8721,-40,3,4,0.276506901,81.24476939,624.8995075,12.30348682,3.240611315
20161117,8722,-40,3,4,0.275831968,80.87053865,620.2321358,12.32032013,6.026151657
20161118,8723,-40,3,4,0.274914533,80.35262346,613.9248543,12.51307011,4.286155701
20161119,8724,-40,3,4,0.274164468,79.69088227,606.7129765,12.80391312,2.262718201
20161120,8725,-40,3,4,0.273630112,79.12502885,600.7770176,12.86957932,3.403101206
20161121,8726,-40,3,4,0.274722606,78.60218734,595.1910362,12.95827961,5.01059103
20161122,8727,-40,3,4,0.276577592,78.51751119,593.0874462,12.85040283,8.312653542
20161123,8728,-40,3,4,0.276563317,78.43208194,591.3761692,12.88669872,8.169528008
20161124,8729,-40,3,4,0.276507884,78.19098085,588.4177685,13.08599377,6.24377203
20161125,8730,-40,3,4,0.276766092,77.79287159,583.9679871,13.17861652,7.8331604
20161126,8731,-40,3,4,0.270395875,77.52232015,580.0788555,13.06945515,9.643409729
20161127,8732,-40,3,4,0.277399063,77.40042478,578.1016216,13.03564453,10.71869087
20161128,8733,-40,3,4,0.279465556,77.22576678,576.168438,13.06360626,10.96968079
20161129,8734,-40,3,4,0.279319108,76.90710723,573.0229568,13.12201309,8.920632362
20161130,8735,-40,3,4,0.279251069,76.49957001,569.0176983,13.27811146,8.40573597
20161201,8736,-40,3,4,0.280245095,76.28679812,566.6071167,13.3935194,10.49328899
20161202,8737,-40,3,4,0.282033026,76.18070096,565.2812347,13.50810909,11.24865055
20161203,8738,-40,3,4,0.285400659,76.04401529,563.8165207,13.42012024,11.17188454
20161204,8739,-40,3,4,0.287756205,75.99138856,563.1327076,13.40431499,10.64925861
20161205,8740,-40,3,4,0.286906511,76.06084406,563.1531658,13.41802502,9.822796822
20161206,8741,-40,3,4,0.290123433,75.9995991,562.1524868,13.3822279,11.57054806
20161207,8742,-40,3,4,0.29142195,75.89781672,560.9346313,13.35198116,11.98492432
20161208,8743,-40,3,4,0.292333871,75.80288589,559.7785645,13.33238506,10.19572258
20161209,8744,-40,3,4,0.290799886,75.22116631,553.9694347,13.4181776,8.65735817
20161210,8745,-40,3,4,0.289991558,74.40751314,545.8292503,13.55229855,7.459783077
20161211,8746,-40,3,4,0.289742142,73.90663058,540.6073189,13.68649673,5.463121891
20161212,8747,-40,3,4,0.285924494,73.55957955,537.2062874,13.98545742,4.889576912
20161213,8748,-40,3,4,0.286398381,73.30219328,533.9219742,13.81731319,5.826286316
